Timestamp,bitfinex,kraken,okcoinusd,cex
2019-06-02 00:59:01.215000,10000,10000,10000,10000
2019-06-02 00:59:27.461000,9019.28,10000.0,10000.0,10810.0
2019-06-02 00:59:27.501000,9019.28,9018.1,10000.0,11620.0
2019-06-02 00:59:27.591000,9019.28,9018.1,9017.31,12430.0
2019-06-02 00:59:27.662000,8031.630000000001,9828.1,9017.31,12430.0
2019-06-02 00:59:27.701000,8031.630000000001,8847.26,9017.31,13240.0
2019-06-02 00:59:27.762000,8031.630000000001,8847.26,8035.879999999999,14050.0
2019-06-02 00:59:53.921000,7052.450000000001,8847.26,8035.879999999999,14860.0
2019-06-02 01:01:12.127000,6064.530000000001,9657.26,8035.879999999999,14860.0
